sub,eye,rotationSpeed,sameSideAfterReversalD,torsionVelTMean,torsionVelTStd,torsionVelTGainMean,torsionVelTGainStd,torsionAngleTotalMean,torsionAngleTotalStd,torsionAngleCWMean,torsionAngleCWStd,torsionAngleCCWMean,torsionAngleCCWStd,sacNumTMean,sacNumTStd,sacAmpSumTMean,sacAmpSumTStd,sacAmpMeanTMean,sacAmpMeanTStd,nonErrorTrialN,exp
6,2,200,0,-0.0490915584015917,0.180308755571856,-0.000245457792007959,0.000901543777859279,0.259045375807026,0.16138553491364,0.0920914460211607,0.166912674497294,-0.166953929785865,0.181050448219654,0.222222222222222,0.666666666666667,0.0766157683769598,0.229847305130879,0.344770957696319,NaN,9,2
7,1,25,0,0.0957701581780774,0.160367162296678,0.0038308063271231,0.0064146864918671,0.377193531572682,0.364631063571575,0.273067224653445,0.287626250572118,-0.104126306919236,0.146108467564061,0.583333333333333,0.668557923421521,0.200607481210807,0.218419990736686,0.371338452778093,0.129572871817322,12,2
7,1,50,0,0.133132062077933,0.146846908976827,0.00266264124155866,0.00293693817953654,0.421214322873693,0.228893540748014,0.329239559772094,0.220177943911985,-0.0919747631015993,0.126011900487758,0.5,0.522232967867094,0.170482404252733,0.194842732939529,0.340964808505466,0.117328252740151,12,2
7,1,100,0,0.0158721461059262,0.190066334343996,0.000158721461059262,0.00190066334343996,0.307510227315298,0.163921036407907,0.171721745980436,0.208605623636707,-0.135788481334862,0.172032967498752,0.181818181818182,0.404519917477945,0.0525156572973309,0.131702459452906,0.28883611513532,0.19219680622111,11,2
7,1,200,0,0.0557649613009666,0.117202182606136,0.000278824806504833,0.000586010913030679,0.262960911904522,0.245166945516423,0.184478000269058,0.206469470371089,-0.0784829116354646,0.0932767682254394,0.363636363636364,0.504524979109513,0.144011781540105,0.237538877686502,0.396032399235288,0.234530640923027,11,2
7,2,25,0,-0.0919032532782293,0.172932917285928,-0.00367613013112917,0.00691731669143712,0.249271970680292,0.231841882474892,0.0387080377158064,0.0561766996420877,-0.210563932964486,0.256372334005143,0.4,0.699205898780101,0.13437002121709,0.228006946524709,0.35622994413148,0.142909217247129,10,2
7,2,50,0,-0.127208387470308,0.224538827554932,-0.00254416774940616,0.00449077655109865,0.599032246907338,0.313853845921753,0.19423688622129,0.188064282700729,-0.404795360686048,0.309188345884085,1.25,1.58113883008419,0.428763551584154,0.611970247922631,0.315286734586456,0.120475589210721,8,2
7,2,100,0,0.0274415375255856,0.122030329064418,0.000274415375255856,0.00122030329064418,0.277027665660288,0.1951747517931,0.158870602439226,0.164058758381096,-0.118157063221062,0.12648432331745,0.5,1.08012344973464,0.16727223780811,0.36100885473589,0.334822946209623,0.00196908444956524,10,2
7,2,200,0,-0.0559284663095417,0.139257114033219,-0.000279642331547709,0.000696285570166094,0.254997462858169,0.161581537634338,0.0730529717070889,0.13353487194106,-0.18194449115108,0.163471624741631,0.3,0.674948557710553,0.118403841161464,0.267351470082848,0.393235320039343,0.0061270116648356,10,2
8,1,25,0,0.281774789193893,0.199144323646736,0.0112709915677557,0.00796577294586943,0.612607566370214,0.36898719933982,0.564079118547062,0.357539661929619,-0.0485284478231518,0.077324352655604,0.714285714285714,0.487950036474267,0.393394425633855,0.303577193476784,0.550752195887397,0.172937117805887,7,2
8,1,50,0,0.0180317093308782,0.196958025963076,0.000360634186617564,0.00393916051926151,0.383011736898678,0.157089328413255,0.21562535034427,0.196611088137131,-0.167386386554408,0.19600167585547,0.555555555555556,0.52704627669473,0.260722330355287,0.309635947638346,0.469300194639517,0.26342323313859,9,2
8,1,100,0,0.0808883076399868,0.20657004253509,0.000808883076399869,0.0020657004253509,0.425633186219866,0.213220164539139,0.281320822056433,0.260046243775234,-0.144312364163433,0.167320221216006,0.4,0.516397779494322,0.169385000729069,0.265982904421319,0.423462501822673,0.262267657123916,10,2
8,1,200,0,0.0867375921147847,0.289739569239864,0.000433687960573924,0.00144869784619932,0.431579960423685,0.329778992792486,0.297285106162151,0.302646797569487,-0.134294854261533,0.313457033899181,0.5,0.534522483824849,0.207186522060332,0.320600120938315,0.414373044120664,0.354062623195381,8,2
8,2,25,0,-0.0653849381695673,0.149832193220234,-0.00261539752678269,0.00599328772880937,0.257826707164851,0.165806552574231,0.0722589113115416,0.177481835637721,-0.185567795853309,0.158895724959827,0.0833333333333333,0.288675134594813,0.0286697765998885,0.0993150194253125,0.344037319198662,NaN,12,2
8,2,50,0,-0.0372061514105293,0.123049321227786,-0.000744123028210586,0.00246098642455572,0.191056118914294,0.143700904477329,0.0568977490599578,0.0967539019859182,-0.134158369854336,0.166564165726397,0.0909090909090909,0.301511344577764,0.0477487405058551,0.158364656469966,0.525236145564406,NaN,11,2
8,2,100,0,-0.110006115682537,0.104527643254011,-0.00110006115682537,0.00104527643254011,0.284687735931104,0.161053035572621,0.0425590021597465,0.104058146330905,-0.242128733771358,0.140145361310268,0.25,0.621581560508061,0.0718000298569801,0.201398703123239,0.388498231750648,0.429771492868781,12,2
8,2,200,0,-0.0888225791978263,0.181855490140331,-0.000444112895989132,0.000909277450701654,0.274471939825175,0.252878528047142,0.0547715324623857,0.0856833094395505,-0.21970040736279,0.290018396194191,0.125,0.353553390593274,0.0382014143076708,0.108049916431483,0.305611314461366,NaN,8,2
9,1,25,0,-0.105236947322403,0.249039990035726,-0.00420947789289613,0.00996159960142903,0.478912820890622,0.324647128464878,0.145042261599984,0.228065138604565,-0.333870559290638,0.32058070937203,0.6,0.699205898780101,0.277989819719566,0.330749067778937,0.504486537836406,0.267366374786509,10,2
9,1,50,0,0.0580519451408052,0.304983716451373,0.0011610389028161,0.00609967432902745,0.438152339000374,0.292489541325266,0.283402911286304,0.299231286344413,-0.154749427714071,0.30572785432602,0.3,0.483045891539648,0.132921871626294,0.216993796269312,0.44307290542098,0.0758887659212881,10,2
9,1,100,0,0.181297333254441,0.207869079240435,0.00181297333254441,0.00207869079240435,0.44043572347596,0.208515876320667,0.367434099694996,0.25151852319543,-0.0730016237809642,0.18861484801944,0.5,0.755928946018454,0.164344261368786,0.233207101291167,0.375060452018006,0.182957182361348,8,2
9,1,200,0,-0.14330659114267,0.205102915285559,-0.000716532955713352,0.0010255145764278,0.373594296014383,0.285914494268852,0.0543583942180372,0.0726012778555778,-0.319235901796346,0.335424818481934,0.3,0.674948557710553,0.129419755210269,0.281274379896679,0.449070388464214,0.0749725709050593,10,2
9,2,25,0,0.127506806293714,0.241204345126204,0.00510027225174857,0.00964817380504815,0.400980788513304,0.286098673797558,0.314686952258988,0.237608216076702,-0.0862938362543158,0.288866882107029,0.166666666666667,0.389249472080761,0.0660302597133068,0.154934435913937,0.396181558279841,0.0495152691930896,12,2
9,2,50,0,0.00542490469048673,0.179787340708524,0.000108498093809735,0.00359574681417048,0.259841699004664,0.185912141745542,0.134502357451449,0.165943015381183,-0.125339341553215,0.210035238279957,0.0909090909090909,0.301511344577764,0.0393438199581081,0.130488688620341,0.432782019539189,NaN,11,2
9,2,100,0,0.0942394419461758,0.131074242001706,0.000942394419461758,0.00131074242001706,0.225920794141771,0.163796227834536,0.196330340264896,0.183924110018902,-0.0295904538768747,0.0768839035487153,0.2,0.421637021355784,0.0776406404939407,0.165841583210585,0.388203202469703,0.0800506979592829,10,2
9,2,200,0,-0.0110278625939696,0.242775401828143,-5.51393129698478e-05,0.00121387700914071,0.36333363287581,0.289611203583013,0.172730186282082,0.270072761210035,-0.190603446593728,0.241594483367968,0.25,0.452267016866646,0.102853382657355,0.187601501180128,0.41141353062942,0.0561252885482265,12,2
10,1,25,0,-0.103070258019206,0.264841583644528,-0.00412281032076826,0.0105936633457811,0.452411124591435,0.258834160671207,0.13061115138283,0.184036051182192,-0.321799973208605,0.349364546848247,0.181818181818182,0.404519917477945,0.0502261572073268,0.14432439533066,0.276243864640298,0.28883092098797,11,2
10,1,50,0,-0.133820933196322,0.361776484381272,-0.00267641866392644,0.00723552968762544,0.625561133593248,0.307978586865446,0.171123413168358,0.307878685098438,-0.45443772042489,0.415779375644016,0.1,0.316227766016838,0.0682052095080014,0.215683810334257,0.682052095080014,NaN,10,2
10,1,100,0,-0.133467807718622,0.266210232545039,-0.00133467807718622,0.00266210232545039,0.435414749205022,0.316552671865931,0.0964832617361056,0.155226634178315,-0.338931487468916,0.386895361555668,0.111111111111111,0.333333333333333,0.0217704479273233,0.0653113437819698,0.195934031345909,NaN,9,2
10,1,200,0,-0.0532774225867138,0.370483291089316,-0.000266387112933569,0.00185241645544658,0.618445884448648,0.235232285152395,0.254340260125819,0.307694160777608,-0.364105624322829,0.407984363355492,0,0,0,0,NaN,-0,10,2
10,2,25,0,0.0668129321020779,0.255508211113822,0.00267251728408311,0.0102203284445529,0.3863795058439,0.291379287580419,0.25742021407186,0.344438381968987,-0.128959291772041,0.196706166816577,0,0,0,0,NaN,-0,12,2
10,2,50,0,0.129408875075698,0.292255932361674,0.00258817750151396,0.00584511864723348,0.517075233357632,0.282486596115228,0.38687763062261,0.341147063977479,-0.130197602735022,0.258853678238556,0.272727272727273,0.467099366496914,0.145602561331888,0.262995753548048,0.533876058216923,0.18681259561631,11,2
10,2,100,0,0.124269507805206,0.226977512472235,0.00124269507805206,0.00226977512472235,0.361771219880068,0.295498111172169,0.293340030223642,0.333870026491767,-0.0684311896564261,0.143031308496301,0.1,0.316227766016838,0.0441338235129632,0.139563404152858,0.441338235129632,NaN,10,2
10,2,200,0,0.134580878840753,0.22358608702686,0.000672904394203764,0.0011179304351343,0.405200938453608,0.284830435479445,0.329139183232673,0.342252448040016,-0.0760617552209341,0.118525488044717,0.166666666666667,0.389249472080761,0.0893623184798581,0.211725382986241,0.536173910879148,0.118180277380108,12,2
