sub,eye,rotationSpeed,afterReversalD,perceptualErrorMean,perceptualErrorStd,torsionPosMean,torsionPosStd,torsionVelTMean,torsionVelTStd,torsionVelTGainMean,torsionVelTGainStd,torsionAngleTotalMean,torsionAngleTotalStd,torsionAngleCWMean,torsionAngleCWStd,torsionAngleCCWMean,torsionAngleCCWStd,torsionAngleMean,torsionAngleStd,sacNumTMean,sacNumTStd,sacAmpSumTMean,sacAmpSumTStd,sacAmpMeanTMean,sacAmpMeanTStd,nonErrorTrialN,timeWindow,exp
1,2,25,1,-1.2164487618876,3.99577395513365,0.433736674903869,0.639435323456785,-1.37153435940079,0.899174762917135,-0.0548613743760316,0.0359669905166854,0.499142666362319,0.2357882894601,0.00771998741577072,0.0237411309530006,0.491422678946548,0.249640713326134,-0.491422678946548,0.249640713326134,1.47368421052632,0.696692268479466,1.5953899224586,1.5610450473249,1.04093063012799,0.581259098866816,19,-1,1
1,2,50,1,1.46803385696104,3.57827921344202,0.840718745058844,0.770651099848752,-2.17291832096778,0.937319354362976,-0.0434583664193556,0.0187463870872595,0.822587954236916,0.314612730577867,0,0,0.822587954236916,0.314612730577867,-0.822587954236916,0.314612730577867,1.58333333333333,1.10006587418037,1.59148365509522,1.12027724858684,1.1550788349395,0.72422770188859,24,-1,1
1,2,100,1,3.7877900940285,3.55216092919054,1.12001573447008,0.889743759725868,-2.75591885976837,1.05494297126107,-0.0275591885976837,0.0105494297126107,0.93298620813421,0.480070355179637,0.00380981853323257,0.0128287385430777,0.929176389600978,0.478689104261292,-0.929176389600978,0.478689104261292,1.95652173913043,1.60901609883932,2.22108057831194,1.30245568412531,1.41209102612605,0.767583540586095,23,-1,1
1,2,200,1,6.98020993309809,3.50475874916497,1.38803889846949,0.893959710161004,-2.85281800962163,1.13053659246919,-0.0142640900481081,0.00565268296234596,1.10823900080541,0.566262743985227,0.00226874887064481,0.00760485326035418,1.10597025193476,0.5702107007065,-1.10597025193476,0.5702107007065,1.66666666666667,1.02899151085505,2.4483722352261,1.0091388863718,1.70984865666648,0.578237804476667,18,-1,1
1,2,400,1,9.18989426831224,5.59833225562568,0.945766386806768,0.683917394797396,-2.52768443994796,0.753351241656685,-0.00631921109986991,0.00188337810414171,0.926861858597641,0.460836478553876,0.00441257376547151,0.0176749445219981,0.922449284832169,0.456893311528254,-0.922449284832169,0.456893311528254,2.19047619047619,1.20909253653505,2.36929363569623,1.07162822911233,1.28153441843185,0.630267153305593,21,-1,1
1,2,25,-1,4.94420606054827,2.81929873741544,0.435810174156642,0.515352751613245,0.431629257926492,0.954344946606486,0.0172651703170597,0.0381737978642595,0.417003859493486,0.203063466137076,0.327003597743349,0.253056353093556,0.0900002617501364,0.174298451936629,0.251836690919903,0.383505614270112,1.26315789473684,1.32673807442489,0.828835604546918,0.981494228957871,0.711507153364873,0.594002458495567,19,-1,1
1,2,50,-1,3.75949434047463,2.3960190843108,0.127017666550801,0.55083514838845,0.999775127611324,0.57983798399015,0.0199955025522265,0.011596759679803,0.469779534437526,0.232404805135376,0.444049646807519,0.262307475539231,0.0257298876300069,0.0437881322539086,0.43432003363485,0.280670133492634,1.47368421052632,1.17229220156408,0.975725383042081,0.830370924617589,0.753020403960454,0.387883706829033,19,-1,1
1,2,100,-1,6.16200888940786,3.35637518098874,0.0316490319898179,0.75903645456535,1.35039573449889,1.33635595772948,0.0135039573449889,0.0133635595772948,0.582936120942005,0.270116399389978,0.512265462693718,0.317789343205017,0.0706706582482873,0.145215554390788,0.487031303937236,0.376939155827798,1.40909090909091,0.854070974472982,1.14113584122225,0.737891163455553,0.846552167556863,0.471871095171487,22,-1,1
1,2,200,-1,7.97364767535571,4.43881553031722,-0.173261577344542,0.821181669782304,1.89201928535388,1.27158842498719,0.00946009642676938,0.00635794212493594,0.722884742765441,0.436550515345839,0.690841240221355,0.468868562272426,0.0320435025440859,0.0660511041700904,0.679169667402199,0.489049733546311,1.85,1.30887657735053,1.5020223892735,0.951620813544759,0.913107433755461,0.469446046570107,20,-1,1
1,2,400,-1,8.55240037005247,2.99477919489516,-0.171354474773745,0.799126576428702,1.73576391817845,1.21169887934235,0.00433940979544614,0.00302924719835587,0.681965812198291,0.362690008196706,0.649003479622308,0.38157655817527,0.0329623325759833,0.0731592793832374,0.649003479622308,0.38157655817527,1.65217391304348,0.934621734479391,1.57987857449474,0.974342107087789,1.1085775954387,0.784501956353442,23,-1,1
